Year,Month,Day,Leading_index
2006,5,18,101.2603
2006,5,19,101.2603
2006,5,20,101.2603
2006,5,21,101.2603
2006,5,22,101.2603
2006,5,23,101.2603
2006,5,24,101.2603
2006,5,25,101.2603
2006,5,26,101.2603
2006,5,27,101.2603
2006,5,28,101.2603
2006,5,29,101.2603
2006,5,30,101.2603
2006,5,31,101.2603
2006,6,1,101.2009
2006,6,2,101.2009
2006,6,3,101.2009
2006,6,4,101.2009
2006,6,5,101.2009
2006,6,6,101.2009
2006,6,7,101.2009
2006,6,8,101.2009
2006,6,9,101.2009
2006,6,10,101.2009
2006,6,11,101.2009
2006,6,12,101.2009
2006,6,13,101.2009
2006,6,14,101.2009
2006,6,15,101.2009
2006,6,16,101.2009
2006,6,17,101.2009
2006,6,18,101.2009
2006,6,19,101.2009
2006,6,20,101.2009
2006,6,21,101.2009
2006,6,22,101.2009
2006,6,23,101.2009
2006,6,24,101.2009
2006,6,25,101.2009
2006,6,26,101.2009
2006,6,27,101.2009
2006,6,28,101.2009
2006,6,29,101.2009
2006,6,30,101.2009
2006,7,1,101.1659
2006,7,2,101.1659
2006,7,3,101.1659
2006,7,4,101.1659
2006,7,5,101.1659
2006,7,6,101.1659
2006,7,7,101.1659
2006,7,8,101.1659
2006,7,9,101.1659
2006,7,10,101.1659
2006,7,11,101.1659
2006,7,12,101.1659
2006,7,13,101.1659
2006,7,14,101.1659
2006,7,15,101.1659
2006,7,16,101.1659
2006,7,17,101.1659
2006,7,18,101.1659
2006,7,19,101.1659
2006,7,20,101.1659
2006,7,21,101.1659
2006,7,22,101.1659
2006,7,23,101.1659
2006,7,24,101.1659
2006,7,25,101.1659
2006,7,26,101.1659
2006,7,27,101.1659
2006,7,28,101.1659
2006,7,29,101.1659
2006,7,30,101.1659
2006,7,31,101.1659
2006,8,1,101.177
2006,8,2,101.177
2006,8,3,101.177
2006,8,4,101.177
2006,8,5,101.177
2006,8,6,101.177
2006,8,7,101.177
2006,8,8,101.177
2006,8,9,101.177
2006,8,10,101.177
2006,8,11,101.177
2006,8,12,101.177
2006,8,13,101.177
2006,8,14,101.177
2006,8,15,101.177
2006,8,16,101.177
2006,8,17,101.177
2006,8,18,101.177
2006,8,19,101.177
2006,8,20,101.177
2006,8,21,101.177
2006,8,22,101.177
2006,8,23,101.177
2006,8,24,101.177
2006,8,25,101.177
2006,8,26,101.177
2006,8,27,101.177
2006,8,28,101.177
2006,8,29,101.177
2006,8,30,101.177
2006,8,31,101.177
2006,9,1,101.2403
2006,9,2,101.2403
2006,9,3,101.2403
2006,9,4,101.2403
2006,9,5,101.2403
2006,9,6,101.2403
2006,9,7,101.2403
2006,9,8,101.2403
2006,9,9,101.2403
2006,9,10,101.2403
2006,9,11,101.2403
2006,9,12,101.2403
2006,9,13,101.2403
2006,9,14,101.2403
2006,9,15,101.2403
2006,9,16,101.2403
2006,9,17,101.2403
2006,9,18,101.2403
2006,9,19,101.2403
2006,9,20,101.2403
2006,9,21,101.2403
2006,9,22,101.2403
2006,9,23,101.2403
2006,9,24,101.2403
2006,9,25,101.2403
2006,9,26,101.2403
2006,9,27,101.2403
2006,9,28,101.2403
2006,9,29,101.2403
2006,9,30,101.2403
2006,10,1,101.3357
2006,10,2,101.3357
2006,10,3,101.3357
2006,10,4,101.3357
2006,10,5,101.3357
2006,10,6,101.3357
2006,10,7,101.3357
2006,10,8,101.3357
2006,10,9,101.3357
2006,10,10,101.3357
2006,10,11,101.3357
2006,10,12,101.3357
2006,10,13,101.3357
2006,10,14,101.3357
2006,10,15,101.3357
2006,10,16,101.3357
2006,10,17,101.3357
2006,10,18,101.3357
2006,10,19,101.3357
2006,10,20,101.3357
2006,10,21,101.3357
2006,10,22,101.3357
2006,10,23,101.3357
2006,10,24,101.3357
2006,10,25,101.3357
2006,10,26,101.3357
2006,10,27,101.3357
2006,10,28,101.3357
2006,10,29,101.3357
2006,10,30,101.3357
2006,10,31,101.3357
2006,11,1,101.4499
2006,11,2,101.4499
2006,11,3,101.4499
2006,11,4,101.4499
2006,11,5,101.4499
2006,11,6,101.4499
2006,11,7,101.4499
2006,11,8,101.4499
2006,11,9,101.4499
2006,11,10,101.4499
2006,11,11,101.4499
2006,11,12,101.4499
2006,11,13,101.4499
2006,11,14,101.4499
2006,11,15,101.4499
2006,11,16,101.4499
2006,11,17,101.4499
2006,11,18,101.4499
2006,11,19,101.4499
2006,11,20,101.4499
2006,11,21,101.4499
2006,11,22,101.4499
2006,11,23,101.4499
2006,11,24,101.4499
2006,11,25,101.4499
2006,11,26,101.4499
2006,11,27,101.4499
2006,11,28,101.4499
2006,11,29,101.4499
2006,11,30,101.4499
2006,12,1,101.5731
2006,12,2,101.5731
2006,12,3,101.5731
2006,12,4,101.5731
2006,12,5,101.5731
2006,12,6,101.5731
2006,12,7,101.5731
2006,12,8,101.5731
2006,12,9,101.5731
2006,12,10,101.5731
2006,12,11,101.5731
2006,12,12,101.5731
2006,12,13,101.5731
2006,12,14,101.5731
2006,12,15,101.5731
2006,12,16,101.5731
2006,12,17,101.5731
2006,12,18,101.5731
2006,12,19,101.5731
2006,12,20,101.5731
2006,12,21,101.5731
2006,12,22,101.5731
2006,12,23,101.5731
2006,12,24,101.5731
2006,12,25,101.5731
2006,12,26,101.5731
2006,12,27,101.5731
2006,12,28,101.5731
2006,12,29,101.5731
2006,12,30,101.5731
2006,12,31,101.5731
2007,1,1,101.6932
2007,1,2,101.6932
2007,1,3,101.6932
2007,1,4,101.6932
2007,1,5,101.6932
2007,1,6,101.6932
2007,1,7,101.6932
2007,1,8,101.6932
2007,1,9,101.6932
2007,1,10,101.6932
2007,1,11,101.6932
2007,1,12,101.6932
2007,1,13,101.6932
2007,1,14,101.6932
2007,1,15,101.6932
2007,1,16,101.6932
2007,1,17,101.6932
2007,1,18,101.6932
2007,1,19,101.6932
2007,1,20,101.6932
2007,1,21,101.6932
2007,1,22,101.6932
2007,1,23,101.6932
2007,1,24,101.6932
2007,1,25,101.6932
2007,1,26,101.6932
2007,1,27,101.6932
2007,1,28,101.6932
2007,1,29,101.6932
2007,1,30,101.6932
2007,1,31,101.6932
2007,2,1,101.8112
2007,2,2,101.8112
2007,2,3,101.8112
2007,2,4,101.8112
2007,2,5,101.8112
2007,2,6,101.8112
2007,2,7,101.8112
2007,2,8,101.8112
2007,2,9,101.8112
2007,2,10,101.8112
2007,2,11,101.8112
2007,2,12,101.8112
2007,2,13,101.8112
2007,2,14,101.8112
2007,2,15,101.8112
2007,2,16,101.8112
2007,2,17,101.8112
2007,2,18,101.8112
2007,2,19,101.8112
2007,2,20,101.8112
2007,2,21,101.8112
2007,2,22,101.8112
2007,2,23,101.8112
2007,2,24,101.8112
2007,2,25,101.8112
2007,2,26,101.8112
2007,2,27,101.8112
2007,2,28,101.8112
2007,3,1,101.9335
2007,3,2,101.9335
2007,3,3,101.9335
2007,3,4,101.9335
2007,3,5,101.9335
2007,3,6,101.9335
2007,3,7,101.9335
2007,3,8,101.9335
2007,3,9,101.9335
2007,3,10,101.9335
2007,3,11,101.9335
2007,3,12,101.9335
2007,3,13,101.9335
2007,3,14,101.9335
2007,3,15,101.9335
2007,3,16,101.9335
2007,3,17,101.9335
2007,3,18,101.9335
2007,3,19,101.9335
2007,3,20,101.9335
2007,3,21,101.9335
2007,3,22,101.9335
2007,3,23,101.9335
2007,3,24,101.9335
2007,3,25,101.9335
2007,3,26,101.9335
2007,3,27,101.9335
2007,3,28,101.9335
2007,3,29,101.9335
2007,3,30,101.9335
2007,3,31,101.9335
2007,4,1,102.0495
2007,4,2,102.0495
2007,4,3,102.0495
2007,4,4,102.0495
2007,4,5,102.0495
2007,4,6,102.0495
2007,4,7,102.0495
2007,4,8,102.0495
2007,4,9,102.0495
2007,4,10,102.0495
2007,4,11,102.0495
2007,4,12,102.0495
2007,4,13,102.0495
2007,4,14,102.0495
2007,4,15,102.0495
2007,4,16,102.0495
2007,4,17,102.0495
2007,4,18,102.0495
2007,4,19,102.0495
2007,4,20,102.0495
2007,4,21,102.0495
2007,4,22,102.0495
2007,4,23,102.0495
2007,4,24,102.0495
2007,4,25,102.0495
2007,4,26,102.0495
2007,4,27,102.0495
2007,4,28,102.0495
2007,4,29,102.0495
2007,4,30,102.0495
2007,5,1,102.1378
2007,5,2,102.1378
2007,5,3,102.1378
2007,5,4,102.1378
2007,5,5,102.1378
2007,5,6,102.1378
2007,5,7,102.1378
2007,5,8,102.1378
2007,5,9,102.1378
2007,5,10,102.1378
2007,5,11,102.1378
2007,5,12,102.1378
2007,5,13,102.1378
2007,5,14,102.1378
2007,5,15,102.1378
2007,5,16,102.1378
2007,5,17,102.1378
2007,5,18,102.1378
2007,5,19,102.1378
2007,5,20,102.1378
2007,5,21,102.1378
2007,5,22,102.1378
2007,5,23,102.1378
2007,5,24,102.1378
2007,5,25,102.1378
2007,5,26,102.1378
2007,5,27,102.1378
2007,5,28,102.1378
2007,5,29,102.1378
2007,5,30,102.1378
2007,5,31,102.1378
2007,6,1,102.1839
2007,6,2,102.1839
2007,6,3,102.1839
2007,6,4,102.1839
2007,6,5,102.1839
2007,6,6,102.1839
2007,6,7,102.1839
2007,6,8,102.1839
2007,6,9,102.1839
2007,6,10,102.1839
2007,6,11,102.1839
2007,6,12,102.1839
2007,6,13,102.1839
2007,6,14,102.1839
2007,6,15,102.1839
2007,6,16,102.1839
2007,6,17,102.1839
2007,6,18,102.1839
2007,6,19,102.1839
2007,6,20,102.1839
2007,6,21,102.1839
2007,6,22,102.1839
2007,6,23,102.1839
2007,6,24,102.1839
2007,6,25,102.1839
2007,6,26,102.1839
2007,6,27,102.1839
2007,6,28,102.1839
2007,6,29,102.1839
2007,6,30,102.1839
2007,7,1,102.1714
2007,7,2,102.1714
2007,7,3,102.1714
2007,7,4,102.1714
2007,7,5,102.1714
2007,7,6,102.1714
2007,7,7,102.1714
2007,7,8,102.1714
2007,7,9,102.1714
2007,7,10,102.1714
2007,7,11,102.1714
2007,7,12,102.1714
2007,7,13,102.1714
2007,7,14,102.1714
2007,7,15,102.1714
2007,7,16,102.1714
2007,7,17,102.1714
2007,7,18,102.1714
2007,7,19,102.1714
2007,7,20,102.1714
2007,7,21,102.1714
2007,7,22,102.1714
2007,7,23,102.1714
2007,7,24,102.1714
2007,7,25,102.1714
2007,7,26,102.1714
2007,7,27,102.1714
2007,7,28,102.1714
2007,7,29,102.1714
2007,7,30,102.1714
2007,7,31,102.1714
2007,8,1,102.0972
2007,8,2,102.0972
2007,8,3,102.0972
2007,8,4,102.0972
2007,8,5,102.0972
2007,8,6,102.0972
2007,8,7,102.0972
2007,8,8,102.0972
2007,8,9,102.0972
2007,8,10,102.0972
2007,8,11,102.0972
2007,8,12,102.0972
2007,8,13,102.0972
2007,8,14,102.0972
2007,8,15,102.0972
2007,8,16,102.0972
2007,8,17,102.0972
2007,8,18,102.0972
2007,8,19,102.0972
2007,8,20,102.0972
2007,8,21,102.0972
2007,8,22,102.0972
2007,8,23,102.0972
2007,8,24,102.0972
2007,8,25,102.0972
2007,8,26,102.0972
2007,8,27,102.0972
2007,8,28,102.0972
2007,8,29,102.0972
2007,8,30,102.0972
2007,8,31,102.0972
2007,9,1,101.9893
2007,9,2,101.9893
2007,9,3,101.9893
2007,9,4,101.9893
2007,9,5,101.9893
2007,9,6,101.9893
2007,9,7,101.9893
2007,9,8,101.9893
2007,9,9,101.9893
2007,9,10,101.9893
2007,9,11,101.9893
2007,9,12,101.9893
2007,9,13,101.9893
2007,9,14,101.9893
2007,9,15,101.9893
2007,9,16,101.9893
2007,9,17,101.9893
2007,9,18,101.9893
2007,9,19,101.9893
2007,9,20,101.9893
2007,9,21,101.9893
2007,9,22,101.9893
2007,9,23,101.9893
2007,9,24,101.9893
2007,9,25,101.9893
2007,9,26,101.9893
2007,9,27,101.9893
2007,9,28,101.9893
2007,9,29,101.9893
2007,9,30,101.9893
2007,10,1,101.8684
2007,10,2,101.8684
2007,10,3,101.8684
2007,10,4,101.8684
2007,10,5,101.8684
2007,10,6,101.8684
2007,10,7,101.8684
2007,10,8,101.8684
2007,10,9,101.8684
2007,10,10,101.8684
2007,10,11,101.8684
2007,10,12,101.8684
2007,10,13,101.8684
2007,10,14,101.8684
2007,10,15,101.8684
2007,10,16,101.8684
2007,10,17,101.8684
2007,10,18,101.8684
2007,10,19,101.8684
2007,10,20,101.8684
2007,10,21,101.8684
2007,10,22,101.8684
2007,10,23,101.8684
2007,10,24,101.8684
2007,10,25,101.8684
2007,10,26,101.8684
2007,10,27,101.8684
2007,10,28,101.8684
2007,10,29,101.8684
2007,10,30,101.8684
2007,10,31,101.8684
2007,11,1,101.74
2007,11,2,101.74
2007,11,3,101.74
2007,11,4,101.74
2007,11,5,101.74
2007,11,6,101.74
2007,11,7,101.74
2007,11,8,101.74
2007,11,9,101.74
2007,11,10,101.74
2007,11,11,101.74
2007,11,12,101.74
2007,11,13,101.74
2007,11,14,101.74
2007,11,15,101.74
2007,11,16,101.74
2007,11,17,101.74
2007,11,18,101.74
2007,11,19,101.74
2007,11,20,101.74
2007,11,21,101.74
2007,11,22,101.74
2007,11,23,101.74
2007,11,24,101.74
2007,11,25,101.74
2007,11,26,101.74
2007,11,27,101.74
2007,11,28,101.74
2007,11,29,101.74
2007,11,30,101.74
2007,12,1,101.6161
2007,12,2,101.6161
2007,12,3,101.6161
2007,12,4,101.6161
2007,12,5,101.6161
2007,12,6,101.6161
2007,12,7,101.6161
2007,12,8,101.6161
2007,12,9,101.6161
2007,12,10,101.6161
2007,12,11,101.6161
2007,12,12,101.6161
2007,12,13,101.6161
2007,12,14,101.6161
2007,12,15,101.6161
2007,12,16,101.6161
2007,12,17,101.6161
2007,12,18,101.6161
2007,12,19,101.6161
2007,12,20,101.6161
2007,12,21,101.6161
2007,12,22,101.6161
2007,12,23,101.6161
2007,12,24,101.6161
2007,12,25,101.6161
2007,12,26,101.6161
2007,12,27,101.6161
2007,12,28,101.6161
2007,12,29,101.6161
2007,12,30,101.6161
2007,12,31,101.6161
2008,1,1,101.4872
2008,1,2,101.4872
2008,1,3,101.4872
2008,1,4,101.4872
2008,1,5,101.4872
2008,1,6,101.4872
2008,1,7,101.4872
2008,1,8,101.4872
2008,1,9,101.4872
2008,1,10,101.4872
2008,1,11,101.4872
2008,1,12,101.4872
2008,1,13,101.4872
2008,1,14,101.4872
2008,1,15,101.4872
2008,1,16,101.4872
2008,1,17,101.4872
2008,1,18,101.4872
2008,1,19,101.4872
2008,1,20,101.4872
2008,1,21,101.4872
2008,1,22,101.4872
2008,1,23,101.4872
2008,1,24,101.4872
2008,1,25,101.4872
2008,1,26,101.4872
2008,1,27,101.4872
2008,1,28,101.4872
2008,1,29,101.4872
2008,1,30,101.4872
2008,1,31,101.4872
2008,2,1,101.341
2008,2,2,101.341
2008,2,3,101.341
2008,2,4,101.341
2008,2,5,101.341
2008,2,6,101.341
2008,2,7,101.341
2008,2,8,101.341
2008,2,9,101.341
2008,2,10,101.341
2008,2,11,101.341
2008,2,12,101.341
2008,2,13,101.341
2008,2,14,101.341
2008,2,15,101.341
2008,2,16,101.341
2008,2,17,101.341
2008,2,18,101.341
2008,2,19,101.341
2008,2,20,101.341
2008,2,21,101.341
2008,2,22,101.341
2008,2,23,101.341
2008,2,24,101.341
2008,2,25,101.341
2008,2,26,101.341
2008,2,27,101.341
2008,2,28,101.341
2008,2,29,101.341
2008,3,1,101.1796
2008,3,2,101.1796
2008,3,3,101.1796
2008,3,4,101.1796
2008,3,5,101.1796
2008,3,6,101.1796
2008,3,7,101.1796
2008,3,8,101.1796
2008,3,9,101.1796
2008,3,10,101.1796
2008,3,11,101.1796
2008,3,12,101.1796
2008,3,13,101.1796
2008,3,14,101.1796
2008,3,15,101.1796
2008,3,16,101.1796
2008,3,17,101.1796
2008,3,18,101.1796
2008,3,19,101.1796
2008,3,20,101.1796
2008,3,21,101.1796
2008,3,22,101.1796
2008,3,23,101.1796
2008,3,24,101.1796
2008,3,25,101.1796
2008,3,26,101.1796
2008,3,27,101.1796
2008,3,28,101.1796
2008,3,29,101.1796
2008,3,30,101.1796
2008,3,31,101.1796
2008,4,1,100.9779
2008,4,2,100.9779
2008,4,3,100.9779
2008,4,4,100.9779
2008,4,5,100.9779
2008,4,6,100.9779
2008,4,7,100.9779
2008,4,8,100.9779
2008,4,9,100.9779
2008,4,10,100.9779
2008,4,11,100.9779
2008,4,12,100.9779
2008,4,13,100.9779
2008,4,14,100.9779
2008,4,15,100.9779
2008,4,16,100.9779
2008,4,17,100.9779
2008,4,18,100.9779
2008,4,19,100.9779
2008,4,20,100.9779
2008,4,21,100.9779
2008,4,22,100.9779
2008,4,23,100.9779
2008,4,24,100.9779
2008,4,25,100.9779
2008,4,26,100.9779
2008,4,27,100.9779
2008,4,28,100.9779
2008,4,29,100.9779
2008,4,30,100.9779
2008,5,1,100.7017
2008,5,2,100.7017
2008,5,3,100.7017
2008,5,4,100.7017
2008,5,5,100.7017
2008,5,6,100.7017
2008,5,7,100.7017
2008,5,8,100.7017
2008,5,9,100.7017
2008,5,10,100.7017
2008,5,11,100.7017
2008,5,12,100.7017
2008,5,13,100.7017
2008,5,14,100.7017
2008,5,15,100.7017
2008,5,16,100.7017
2008,5,17,100.7017
2008,5,18,100.7017
2008,5,19,100.7017
2008,5,20,100.7017
2008,5,21,100.7017
2008,5,22,100.7017
2008,5,23,100.7017
2008,5,24,100.7017
2008,5,25,100.7017
2008,5,26,100.7017
2008,5,27,100.7017
2008,5,28,100.7017
2008,5,29,100.7017
2008,5,30,100.7017
2008,5,31,100.7017
2008,6,1,100.3118
2008,6,2,100.3118
2008,6,3,100.3118
2008,6,4,100.3118
2008,6,5,100.3118
2008,6,6,100.3118
2008,6,7,100.3118
2008,6,8,100.3118
2008,6,9,100.3118
2008,6,10,100.3118
2008,6,11,100.3118
2008,6,12,100.3118
2008,6,13,100.3118
2008,6,14,100.3118
2008,6,15,100.3118
2008,6,16,100.3118
2008,6,17,100.3118
2008,6,18,100.3118
2008,6,19,100.3118
2008,6,20,100.3118
2008,6,21,100.3118
2008,6,22,100.3118
2008,6,23,100.3118
2008,6,24,100.3118
2008,6,25,100.3118
2008,6,26,100.3118
2008,6,27,100.3118
2008,6,28,100.3118
2008,6,29,100.3118
2008,6,30,100.3118
2008,7,1,99.77343
2008,7,2,99.77343
2008,7,3,99.77343
2008,7,4,99.77343
2008,7,5,99.77343
2008,7,6,99.77343
2008,7,7,99.77343
2008,7,8,99.77343
2008,7,9,99.77343
2008,7,10,99.77343
2008,7,11,99.77343
2008,7,12,99.77343
2008,7,13,99.77343
2008,7,14,99.77343
2008,7,15,99.77343
2008,7,16,99.77343
2008,7,17,99.77343
2008,7,18,99.77343
2008,7,19,99.77343
2008,7,20,99.77343
2008,7,21,99.77343
2008,7,22,99.77343
2008,7,23,99.77343
2008,7,24,99.77343
2008,7,25,99.77343
2008,7,26,99.77343
2008,7,27,99.77343
2008,7,28,99.77343
2008,7,29,99.77343
2008,7,30,99.77343
2008,7,31,99.77343
2008,8,1,99.07243
2008,8,2,99.07243
2008,8,3,99.07243
2008,8,4,99.07243
2008,8,5,99.07243
2008,8,6,99.07243
2008,8,7,99.07243
2008,8,8,99.07243
2008,8,9,99.07243
2008,8,10,99.07243
2008,8,11,99.07243
2008,8,12,99.07243
2008,8,13,99.07243
2008,8,14,99.07243
2008,8,15,99.07243
2008,8,16,99.07243
2008,8,17,99.07243
2008,8,18,99.07243
2008,8,19,99.07243
2008,8,20,99.07243
2008,8,21,99.07243
2008,8,22,99.07243
2008,8,23,99.07243
2008,8,24,99.07243
2008,8,25,99.07243
2008,8,26,99.07243
2008,8,27,99.07243
2008,8,28,99.07243
2008,8,29,99.07243
2008,8,30,99.07243
2008,8,31,99.07243
2008,9,1,98.22375
2008,9,2,98.22375
2008,9,3,98.22375
2008,9,4,98.22375
2008,9,5,98.22375
2008,9,6,98.22375
2008,9,7,98.22375
2008,9,8,98.22375
2008,9,9,98.22375
2008,9,10,98.22375
2008,9,11,98.22375
2008,9,12,98.22375
2008,9,13,98.22375
2008,9,14,98.22375
2008,9,15,98.22375
2008,9,16,98.22375
2008,9,17,98.22375
2008,9,18,98.22375
2008,9,19,98.22375
2008,9,20,98.22375
2008,9,21,98.22375
2008,9,22,98.22375
2008,9,23,98.22375
2008,9,24,98.22375
2008,9,25,98.22375
2008,9,26,98.22375
2008,9,27,98.22375
2008,9,28,98.22375
2008,9,29,98.22375
2008,9,30,98.22375
2008,10,1,97.29099
2008,10,2,97.29099
2008,10,3,97.29099
2008,10,4,97.29099
2008,10,5,97.29099
2008,10,6,97.29099
2008,10,7,97.29099
2008,10,8,97.29099
2008,10,9,97.29099
2008,10,10,97.29099
2008,10,11,97.29099
2008,10,12,97.29099
2008,10,13,97.29099
2008,10,14,97.29099
2008,10,15,97.29099
2008,10,16,97.29099
2008,10,17,97.29099
2008,10,18,97.29099
2008,10,19,97.29099
2008,10,20,97.29099
2008,10,21,97.29099
2008,10,22,97.29099
2008,10,23,97.29099
2008,10,24,97.29099
2008,10,25,97.29099
2008,10,26,97.29099
2008,10,27,97.29099
2008,10,28,97.29099
2008,10,29,97.29099
2008,10,30,97.29099
2008,10,31,97.29099
2008,11,1,96.39775
2008,11,2,96.39775
2008,11,3,96.39775
2008,11,4,96.39775
2008,11,5,96.39775
2008,11,6,96.39775
2008,11,7,96.39775
2008,11,8,96.39775
2008,11,9,96.39775
2008,11,10,96.39775
2008,11,11,96.39775
2008,11,12,96.39775
2008,11,13,96.39775
2008,11,14,96.39775
2008,11,15,96.39775
2008,11,16,96.39775
2008,11,17,96.39775
2008,11,18,96.39775
2008,11,19,96.39775
2008,11,20,96.39775
2008,11,21,96.39775
2008,11,22,96.39775
2008,11,23,96.39775
2008,11,24,96.39775
2008,11,25,96.39775
2008,11,26,96.39775
2008,11,27,96.39775
2008,11,28,96.39775
2008,11,29,96.39775
2008,11,30,96.39775
2008,12,1,95.64577
2008,12,2,95.64577
2008,12,3,95.64577
2008,12,4,95.64577
2008,12,5,95.64577
2008,12,6,95.64577
2008,12,7,95.64577
2008,12,8,95.64577
2008,12,9,95.64577
2008,12,10,95.64577
2008,12,11,95.64577
2008,12,12,95.64577
2008,12,13,95.64577
2008,12,14,95.64577
2008,12,15,95.64577
2008,12,16,95.64577
2008,12,17,95.64577
2008,12,18,95.64577
2008,12,19,95.64577
2008,12,20,95.64577
2008,12,21,95.64577
2008,12,22,95.64577
2008,12,23,95.64577
2008,12,24,95.64577
2008,12,25,95.64577
2008,12,26,95.64577
2008,12,27,95.64577
2008,12,28,95.64577
2008,12,29,95.64577
2008,12,30,95.64577
2008,12,31,95.64577
2009,1,1,95.09971
2009,1,2,95.09971
2009,1,3,95.09971
2009,1,4,95.09971
2009,1,5,95.09971
2009,1,6,95.09971
2009,1,7,95.09971
2009,1,8,95.09971
2009,1,9,95.09971
2009,1,10,95.09971
2009,1,11,95.09971
2009,1,12,95.09971
2009,1,13,95.09971
2009,1,14,95.09971
2009,1,15,95.09971
2009,1,16,95.09971
2009,1,17,95.09971
2009,1,18,95.09971
2009,1,19,95.09971
2009,1,20,95.09971
2009,1,21,95.09971
2009,1,22,95.09971
2009,1,23,95.09971
2009,1,24,95.09971
2009,1,25,95.09971
2009,1,26,95.09971
2009,1,27,95.09971
2009,1,28,95.09971
2009,1,29,95.09971
2009,1,30,95.09971
2009,1,31,95.09971
2009,2,1,94.79717
2009,2,2,94.79717
2009,2,3,94.79717
2009,2,4,94.79717
2009,2,5,94.79717
2009,2,6,94.79717
2009,2,7,94.79717
2009,2,8,94.79717
2009,2,9,94.79717
2009,2,10,94.79717
2009,2,11,94.79717
2009,2,12,94.79717
2009,2,13,94.79717
2009,2,14,94.79717
2009,2,15,94.79717
2009,2,16,94.79717
2009,2,17,94.79717
2009,2,18,94.79717
2009,2,19,94.79717
2009,2,20,94.79717
2009,2,21,94.79717
2009,2,22,94.79717
2009,2,23,94.79717
2009,2,24,94.79717
2009,2,25,94.79717
2009,2,26,94.79717
2009,2,27,94.79717
2009,2,28,94.79717
2009,3,1,94.75557
2009,3,2,94.75557
2009,3,3,94.75557
2009,3,4,94.75557
2009,3,5,94.75557
2009,3,6,94.75557
2009,3,7,94.75557
2009,3,8,94.75557
2009,3,9,94.75557
2009,3,10,94.75557
2009,3,11,94.75557
2009,3,12,94.75557
2009,3,13,94.75557
2009,3,14,94.75557
2009,3,15,94.75557
2009,3,16,94.75557
2009,3,17,94.75557
2009,3,18,94.75557
2009,3,19,94.75557
2009,3,20,94.75557
2009,3,21,94.75557
2009,3,22,94.75557
2009,3,23,94.75557
2009,3,24,94.75557
2009,3,25,94.75557
2009,3,26,94.75557
2009,3,27,94.75557
2009,3,28,94.75557
2009,3,29,94.75557
2009,3,30,94.75557
2009,3,31,94.75557
2009,4,1,94.96438
2009,4,2,94.96438
2009,4,3,94.96438
2009,4,4,94.96438
2009,4,5,94.96438
2009,4,6,94.96438
2009,4,7,94.96438
2009,4,8,94.96438
2009,4,9,94.96438
2009,4,10,94.96438
2009,4,11,94.96438
2009,4,12,94.96438
2009,4,13,94.96438
2009,4,14,94.96438
2009,4,15,94.96438
2009,4,16,94.96438
2009,4,17,94.96438
2009,4,18,94.96438
2009,4,19,94.96438
2009,4,20,94.96438
2009,4,21,94.96438
2009,4,22,94.96438
2009,4,23,94.96438
2009,4,24,94.96438
2009,4,25,94.96438
2009,4,26,94.96438
2009,4,27,94.96438
2009,4,28,94.96438
2009,4,29,94.96438
2009,4,30,94.96438
2009,5,1,95.3546
2009,5,2,95.3546
2009,5,3,95.3546
2009,5,4,95.3546
2009,5,5,95.3546
2009,5,6,95.3546
2009,5,7,95.3546
2009,5,8,95.3546
2009,5,9,95.3546
2009,5,10,95.3546
2009,5,11,95.3546
2009,5,12,95.3546
2009,5,13,95.3546
2009,5,14,95.3546
2009,5,15,95.3546
2009,5,16,95.3546
2009,5,17,95.3546
2009,5,18,95.3546
2009,5,19,95.3546
2009,5,20,95.3546
2009,5,21,95.3546
2009,5,22,95.3546
2009,5,23,95.3546
2009,5,24,95.3546
2009,5,25,95.3546
2009,5,26,95.3546
2009,5,27,95.3546
2009,5,28,95.3546
2009,5,29,95.3546
2009,5,30,95.3546
2009,5,31,95.3546
2009,6,1,95.85468
2009,6,2,95.85468
2009,6,3,95.85468
2009,6,4,95.85468
2009,6,5,95.85468
2009,6,6,95.85468
2009,6,7,95.85468
2009,6,8,95.85468
2009,6,9,95.85468
2009,6,10,95.85468
2009,6,11,95.85468
2009,6,12,95.85468
2009,6,13,95.85468
2009,6,14,95.85468
2009,6,15,95.85468
2009,6,16,95.85468
2009,6,17,95.85468
2009,6,18,95.85468
2009,6,19,95.85468
2009,6,20,95.85468
2009,6,21,95.85468
2009,6,22,95.85468
2009,6,23,95.85468
2009,6,24,95.85468
2009,6,25,95.85468
2009,6,26,95.85468
2009,6,27,95.85468
2009,6,28,95.85468
2009,6,29,95.85468
2009,6,30,95.85468
2009,7,1,96.40168
2009,7,2,96.40168
2009,7,3,96.40168
2009,7,4,96.40168
2009,7,5,96.40168
2009,7,6,96.40168
2009,7,7,96.40168
2009,7,8,96.40168
2009,7,9,96.40168
2009,7,10,96.40168
2009,7,11,96.40168
2009,7,12,96.40168
2009,7,13,96.40168
2009,7,14,96.40168
2009,7,15,96.40168
2009,7,16,96.40168
2009,7,17,96.40168
2009,7,18,96.40168
2009,7,19,96.40168
2009,7,20,96.40168
2009,7,21,96.40168
2009,7,22,96.40168
2009,7,23,96.40168
2009,7,24,96.40168
2009,7,25,96.40168
2009,7,26,96.40168
2009,7,27,96.40168
2009,7,28,96.40168
2009,7,29,96.40168
2009,7,30,96.40168
2009,7,31,96.40168
2009,8,1,96.95461
