Year,Month,Day,CPI,DfF,GDP,Leading_index,Manufacturing_PMI,Services_PMI,Unemployment_Rate,Closing price
2016,1,25,110.06700893427,,18804913000000.0,99.16203,,,4.869,1877.0799560546875
2016,1,26,110.06700893427,,18804913000000.0,99.16203,,53.7,4.869,1903.6300048828125
2016,1,27,110.06700893427,,18804913000000.0,99.16203,,,4.869,1882.949951171875
2016,1,28,110.06700893427,,18804913000000.0,99.16203,,,4.869,1893.3599853515625
2016,1,29,110.06700893427,,18804913000000.0,99.16203,,,4.869,1940.239990234375
2016,1,30,110.06700893427,,18804913000000.0,99.16203,,,4.869,
2016,1,31,110.06700893427,,18804913000000.0,99.16203,,,4.869,
2016,2,1,110.06700893427,,18804913000000.0,99.10673,52.4,,4.869,1939.3800048828125
2016,2,2,110.06700893427,,18804913000000.0,99.10673,,,4.869,1903.030029296875
2016,2,3,110.06700893427,,18804913000000.0,99.10673,,53.2,4.869,1912.530029296875
2016,2,4,110.06700893427,,18804913000000.0,99.10673,,,4.869,1915.449951171875
2016,2,5,110.06700893427,,18804913000000.0,99.10673,,,4.869,1880.050048828125
2016,2,6,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,7,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,8,110.06700893427,,18804913000000.0,99.10673,,,4.869,1853.43994140625
2016,2,9,110.06700893427,,18804913000000.0,99.10673,,,4.869,1852.2099609375
2016,2,10,110.06700893427,,18804913000000.0,99.10673,,,4.869,1851.8599853515625
2016,2,11,110.06700893427,,18804913000000.0,99.10673,,,4.869,1829.0799560546875
2016,2,12,110.06700893427,,18804913000000.0,99.10673,,,4.869,1864.780029296875
2016,2,13,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,14,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,15,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,16,110.06700893427,,18804913000000.0,99.10673,,,4.869,1895.5799560546875
2016,2,17,110.06700893427,,18804913000000.0,99.10673,,,4.869,1926.8199462890625
2016,2,18,110.06700893427,,18804913000000.0,99.10673,,,4.869,1917.8299560546875
2016,2,19,110.06700893427,,18804913000000.0,99.10673,,,4.869,1917.780029296875
2016,2,20,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,21,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,22,110.06700893427,,18804913000000.0,99.10673,51.0,,4.869,1945.5
2016,2,23,110.06700893427,,18804913000000.0,99.10673,,,4.869,1921.27001953125
2016,2,24,110.06700893427,,18804913000000.0,99.10673,,49.8,4.869,1929.800048828125
2016,2,25,110.06700893427,,18804913000000.0,99.10673,,,4.869,1951.699951171875
2016,2,26,110.06700893427,,18804913000000.0,99.10673,,,4.869,1948.050048828125
2016,2,27,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,28,110.06700893427,,18804913000000.0,99.10673,,,4.869,
2016,2,29,110.06700893427,,18804913000000.0,99.10673,,,4.869,1932.22998046875
2016,3,1,110.06700893427,,18804913000000.0,99.08955,51.3,,4.869,1978.3499755859375
2016,3,2,110.06700893427,,18804913000000.0,99.08955,,,4.869,1986.449951171875
2016,3,3,110.06700893427,,18804913000000.0,99.08955,,49.7,4.869,1993.4000244140625
2016,3,4,110.06700893427,,18804913000000.0,99.08955,,,4.869,1999.989990234375
2016,3,5,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,6,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,7,110.06700893427,,18804913000000.0,99.08955,,,4.869,2001.760009765625
2016,3,8,110.06700893427,,18804913000000.0,99.08955,,,4.869,1979.260009765625
2016,3,9,110.06700893427,,18804913000000.0,99.08955,,,4.869,1989.260009765625
2016,3,10,110.06700893427,,18804913000000.0,99.08955,,,4.869,1989.5699462890625
2016,3,11,110.06700893427,,18804913000000.0,99.08955,,,4.869,2022.18994140625
2016,3,12,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,13,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,14,110.06700893427,,18804913000000.0,99.08955,,,4.869,2019.6400146484375
2016,3,15,110.06700893427,,18804913000000.0,99.08955,,,4.869,2015.9300537109375
2016,3,16,110.06700893427,,18804913000000.0,99.08955,,,4.869,2027.219970703125
2016,3,17,110.06700893427,,18804913000000.0,99.08955,,,4.869,2040.5899658203125
2016,3,18,110.06700893427,,18804913000000.0,99.08955,,,4.869,2049.580078125
2016,3,19,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,20,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,21,110.06700893427,,18804913000000.0,99.08955,,,4.869,2051.60009765625
2016,3,22,110.06700893427,,18804913000000.0,99.08955,51.4,,4.869,2049.800048828125
2016,3,23,110.06700893427,,18804913000000.0,99.08955,,,4.869,2036.7099609375
2016,3,24,110.06700893427,,18804913000000.0,99.08955,,51.0,4.869,2035.93994140625
2016,3,25,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,26,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,27,110.06700893427,,18804913000000.0,99.08955,,,4.869,
2016,3,28,110.06700893427,,18804913000000.0,99.08955,,,4.869,2037.050048828125
2016,3,29,110.06700893427,,18804913000000.0,99.08955,,,4.869,2055.010009765625
2016,3,30,110.06700893427,,18804913000000.0,99.08955,,,4.869,2063.949951171875
2016,3,31,110.06700893427,,18804913000000.0,99.08955,,,4.869,2059.739990234375
2016,4,1,110.06700893427,,18804913000000.0,99.09125,51.5,,4.869,2072.780029296875
2016,4,2,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,4,3,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,4,4,110.06700893427,,18804913000000.0,99.09125,,,4.869,2066.1298828125
2016,4,5,110.06700893427,,18804913000000.0,99.09125,,51.3,4.869,2045.1700439453125
2016,4,6,110.06700893427,,18804913000000.0,99.09125,,,4.869,2066.659912109375
2016,4,7,110.06700893427,,18804913000000.0,99.09125,,,4.869,2041.9100341796875
2016,4,8,110.06700893427,,18804913000000.0,99.09125,,,4.869,2047.5999755859375
2016,4,9,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,4,10,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,4,11,110.06700893427,,18804913000000.0,99.09125,,,4.869,2041.989990234375
2016,4,12,110.06700893427,,18804913000000.0,99.09125,,,4.869,2061.719970703125
2016,4,13,110.06700893427,,18804913000000.0,99.09125,,,4.869,2082.419921875
2016,4,14,110.06700893427,,18804913000000.0,99.09125,,,4.869,2082.780029296875
2016,4,15,110.06700893427,,18804913000000.0,99.09125,,,4.869,2080.72998046875
2016,4,16,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,4,17,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,4,18,110.06700893427,,18804913000000.0,99.09125,,,4.869,2094.340087890625
2016,4,19,110.06700893427,,18804913000000.0,99.09125,,,4.869,2100.800048828125
2016,4,20,110.06700893427,,18804913000000.0,99.09125,,,4.869,2102.39990234375
2016,4,21,110.06700893427,,18804913000000.0,99.09125,,,4.869,2091.47998046875
2016,4,22,110.06700893427,,18804913000000.0,99.09125,50.8,,4.869,2091.580078125
2016,4,23,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,4,24,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,4,25,110.06700893427,,18804913000000.0,99.09125,,,4.869,2087.7900390625
2016,4,26,110.06700893427,,18804913000000.0,99.09125,,52.1,4.869,2091.699951171875
2016,4,27,110.06700893427,,18804913000000.0,99.09125,,,4.869,2095.14990234375
2016,4,28,110.06700893427,,18804913000000.0,99.09125,,,4.869,2075.81005859375
2016,4,29,110.06700893427,,18804913000000.0,99.09125,,,4.869,2065.300048828125
2016,4,30,110.06700893427,,18804913000000.0,99.09125,,,4.869,
2016,5,1,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,2,110.06700893427,,18804913000000.0,99.09591,50.8,,4.869,2081.429931640625
2016,5,3,110.06700893427,,18804913000000.0,99.09591,,,4.869,2063.3701171875
2016,5,4,110.06700893427,,18804913000000.0,99.09591,,52.8,4.869,2051.1201171875
2016,5,5,110.06700893427,,18804913000000.0,99.09591,,,4.869,2050.6298828125
2016,5,6,110.06700893427,,18804913000000.0,99.09591,,,4.869,2057.139892578125
2016,5,7,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,8,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,9,110.06700893427,,18804913000000.0,99.09591,,,4.869,2058.68994140625
2016,5,10,110.06700893427,,18804913000000.0,99.09591,,,4.869,2084.389892578125
2016,5,11,110.06700893427,,18804913000000.0,99.09591,,,4.869,2064.4599609375
2016,5,12,110.06700893427,,18804913000000.0,99.09591,,,4.869,2064.110107421875
2016,5,13,110.06700893427,,18804913000000.0,99.09591,,,4.869,2046.6099853515625
2016,5,14,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,15,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,16,110.06700893427,,18804913000000.0,99.09591,,,4.869,2066.659912109375
2016,5,17,110.06700893427,,18804913000000.0,99.09591,,,4.869,2047.2099609375
2016,5,18,110.06700893427,,18804913000000.0,99.09591,,,4.869,2047.6300048828125
2016,5,19,110.06700893427,,18804913000000.0,99.09591,,,4.869,2040.0400390625
2016,5,20,110.06700893427,,18804913000000.0,99.09591,,,4.869,2052.320068359375
2016,5,21,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,22,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,23,110.06700893427,,18804913000000.0,99.09591,50.5,,4.869,2048.0400390625
2016,5,24,110.06700893427,,18804913000000.0,99.09591,,,4.869,2076.06005859375
2016,5,25,110.06700893427,,18804913000000.0,99.09591,,51.2,4.869,2090.5400390625
2016,5,26,110.06700893427,,18804913000000.0,99.09591,,,4.869,2090.10009765625
2016,5,27,110.06700893427,,18804913000000.0,99.09591,,,4.869,2099.06005859375
2016,5,28,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,29,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,30,110.06700893427,,18804913000000.0,99.09591,,,4.869,
2016,5,31,110.06700893427,,18804913000000.0,99.09591,,,4.869,2096.949951171875
2016,6,1,110.06700893427,,18804913000000.0,99.09756,50.7,,4.869,2099.330078125
2016,6,2,110.06700893427,,18804913000000.0,99.09756,,,4.869,2105.260009765625
2016,6,3,110.06700893427,,18804913000000.0,99.09756,,51.3,4.869,2099.1298828125
2016,6,4,110.06700893427,,18804913000000.0,99.09756,,,4.869,
2016,6,5,110.06700893427,,18804913000000.0,99.09756,,,4.869,
2016,6,6,110.06700893427,,18804913000000.0,99.09756,,,4.869,2109.409912109375
2016,6,7,110.06700893427,,18804913000000.0,99.09756,,,4.869,2112.1298828125
2016,6,8,110.06700893427,,18804913000000.0,99.09756,,,4.869,2119.1201171875
2016,6,9,110.06700893427,,18804913000000.0,99.09756,,,4.869,2115.47998046875
2016,6,10,110.06700893427,,18804913000000.0,99.09756,,,4.869,2096.070068359375
2016,6,11,110.06700893427,,18804913000000.0,99.09756,,,4.869,
2016,6,12,110.06700893427,,18804913000000.0,99.09756,,,4.869,
2016,6,13,110.06700893427,,18804913000000.0,99.09756,,,4.869,2079.06005859375
2016,6,14,110.06700893427,,18804913000000.0,99.09756,,,4.869,2075.320068359375
2016,6,15,110.06700893427,,18804913000000.0,99.09756,,,4.869,2071.5
2016,6,16,110.06700893427,,18804913000000.0,99.09756,,,4.869,2077.989990234375
2016,6,17,110.06700893427,,18804913000000.0,99.09756,,,4.869,2071.219970703125
2016,6,18,110.06700893427,,18804913000000.0,99.09756,,,4.869,
2016,6,19,110.06700893427,,18804913000000.0,99.09756,,,4.869,
2016,6,20,110.06700893427,,18804913000000.0,99.09756,,,4.869,2083.25
2016,6,21,110.06700893427,,18804913000000.0,99.09756,,,4.869,2088.89990234375
2016,6,22,110.06700893427,,18804913000000.0,99.09756,,,4.869,2085.449951171875
2016,6,23,110.06700893427,,18804913000000.0,99.09756,51.4,,4.869,2113.320068359375
2016,6,24,110.06700893427,,18804913000000.0,99.09756,,,4.869,2037.4100341796875
2016,6,25,110.06700893427,,18804913000000.0,99.09756,,,4.869,
2016,6,26,110.06700893427,,18804913000000.0,99.09756,,,4.869,
2016,6,27,110.06700893427,,18804913000000.0,99.09756,,51.3,4.869,2000.5400390625
2016,6,28,110.06700893427,,18804913000000.0,99.09756,,,4.869,2036.0899658203125
2016,6,29,110.06700893427,,18804913000000.0,99.09756,,,4.869,2070.77001953125
2016,6,30,110.06700893427,,18804913000000.0,99.09756,,,4.869,2098.860107421875
2016,7,1,110.06700893427,,18804913000000.0,99.11472,51.3,,4.869,2102.949951171875
2016,7,2,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,3,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,4,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,5,110.06700893427,,18804913000000.0,99.11472,,,4.869,2088.550048828125
2016,7,6,110.06700893427,,18804913000000.0,99.11472,,51.4,4.869,2099.72998046875
2016,7,7,110.06700893427,,18804913000000.0,99.11472,,,4.869,2097.89990234375
2016,7,8,110.06700893427,,18804913000000.0,99.11472,,,4.869,2129.89990234375
2016,7,9,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,10,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,11,110.06700893427,,18804913000000.0,99.11472,,,4.869,2137.159912109375
2016,7,12,110.06700893427,,18804913000000.0,99.11472,,,4.869,2152.139892578125
2016,7,13,110.06700893427,,18804913000000.0,99.11472,,,4.869,2152.429931640625
2016,7,14,110.06700893427,,18804913000000.0,99.11472,,,4.869,2163.75
2016,7,15,110.06700893427,,18804913000000.0,99.11472,,,4.869,2161.739990234375
2016,7,16,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,17,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,18,110.06700893427,,18804913000000.0,99.11472,,,4.869,2166.889892578125
2016,7,19,110.06700893427,,18804913000000.0,99.11472,,,4.869,2163.780029296875
2016,7,20,110.06700893427,,18804913000000.0,99.11472,,,4.869,2173.02001953125
2016,7,21,110.06700893427,,18804913000000.0,99.11472,,,4.869,2165.169921875
2016,7,22,110.06700893427,,18804913000000.0,99.11472,52.9,,4.869,2175.030029296875
2016,7,23,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,24,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,25,110.06700893427,,18804913000000.0,99.11472,,,4.869,2168.47998046875
2016,7,26,110.06700893427,,18804913000000.0,99.11472,,50.9,4.869,2169.179931640625
2016,7,27,110.06700893427,,18804913000000.0,99.11472,,,4.869,2166.580078125
2016,7,28,110.06700893427,,18804913000000.0,99.11472,,,4.869,2170.06005859375
2016,7,29,110.06700893427,,18804913000000.0,99.11472,,,4.869,2173.60009765625
2016,7,30,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,7,31,110.06700893427,,18804913000000.0,99.11472,,,4.869,
2016,8,1,110.06700893427,,18804913000000.0,99.16019,52.9,,4.869,2170.840087890625
2016,8,2,110.06700893427,,18804913000000.0,99.16019,,,4.869,2157.030029296875
2016,8,3,110.06700893427,,18804913000000.0,99.16019,,51.4,4.869,2163.7900390625
2016,8,4,110.06700893427,,18804913000000.0,99.16019,,,4.869,2164.25
2016,8,5,110.06700893427,,18804913000000.0,99.16019,,,4.869,2182.8701171875
2016,8,6,110.06700893427,,18804913000000.0,99.16019,,,4.869,
2016,8,7,110.06700893427,,18804913000000.0,99.16019,,,4.869,
2016,8,8,110.06700893427,,18804913000000.0,99.16019,,,4.869,2180.889892578125
2016,8,9,110.06700893427,,18804913000000.0,99.16019,,,4.869,2181.739990234375
2016,8,10,110.06700893427,,18804913000000.0,99.16019,,,4.869,2175.489990234375
2016,8,11,110.06700893427,,18804913000000.0,99.16019,,,4.869,2185.7900390625
2016,8,12,110.06700893427,,18804913000000.0,99.16019,,,4.869,2184.050048828125
2016,8,13,110.06700893427,,18804913000000.0,99.16019,,,4.869,
2016,8,14,110.06700893427,,18804913000000.0,99.16019,,,4.869,
2016,8,15,110.06700893427,,18804913000000.0,99.16019,,,4.869,2190.14990234375
2016,8,16,110.06700893427,,18804913000000.0,99.16019,,,4.869,2178.14990234375
2016,8,17,110.06700893427,,18804913000000.0,99.16019,,,4.869,2182.219970703125
2016,8,18,110.06700893427,,18804913000000.0,99.16019,,,4.869,2187.02001953125
2016,8,19,110.06700893427,,18804913000000.0,99.16019,,,4.869,2183.8701171875
2016,8,20,110.06700893427,,18804913000000.0,99.16019,,,4.869,
2016,8,21,110.06700893427,,18804913000000.0,99.16019,,,4.869,
2016,8,22,110.06700893427,,18804913000000.0,99.16019,,,4.869,2182.639892578125
2016,8,23,110.06700893427,,18804913000000.0,99.16019,52.1,,4.869,2186.89990234375
2016,8,24,110.06700893427,,18804913000000.0,99.16019,,,4.869,2175.43994140625
2016,8,25,110.06700893427,,18804913000000.0,99.16019,,50.9,4.869,2172.469970703125
2016,8,26,110.06700893427,,18804913000000.0,99.16019,,,4.869,2169.0400390625
2016,8,27,110.06700893427,,18804913000000.0,99.16019,,,4.869,
2016,8,28,110.06700893427,,18804913000000.0,99.16019,,,4.869,
2016,8,29,110.06700893427,,18804913000000.0,99.16019,,,4.869,2180.3798828125
2016,8,30,110.06700893427,,18804913000000.0,99.16019,,,4.869,2176.1201171875
2016,8,31,110.06700893427,,18804913000000.0,99.16019,,,4.869,2170.949951171875
2016,9,1,110.06700893427,,18804913000000.0,99.24849,52.0,,4.869,2170.860107421875
2016,9,2,110.06700893427,,18804913000000.0,99.24849,,,4.869,2179.97998046875
2016,9,3,110.06700893427,,18804913000000.0,99.24849,,51.0,4.869,
2016,9,4,110.06700893427,,18804913000000.0,99.24849,,,4.869,
2016,9,5,110.06700893427,,18804913000000.0,99.24849,,,4.869,
2016,9,6,110.06700893427,,18804913000000.0,99.24849,,,4.869,2186.47998046875
2016,9,7,110.06700893427,,18804913000000.0,99.24849,,,4.869,2186.159912109375
2016,9,8,110.06700893427,,18804913000000.0,99.24849,,,4.869,2181.300048828125
2016,9,9,110.06700893427,,18804913000000.0,99.24849,,,4.869,2127.81005859375
2016,9,10,110.06700893427,,18804913000000.0,99.24849,,,4.869,
2016,9,11,110.06700893427,,18804913000000.0,99.24849,,,4.869,
2016,9,12,110.06700893427,,18804913000000.0,99.24849,,,4.869,2159.0400390625
2016,9,13,110.06700893427,,18804913000000.0,99.24849,,,4.869,2127.02001953125
2016,9,14,110.06700893427,,18804913000000.0,99.24849,,,4.869,2125.77001953125
2016,9,15,110.06700893427,,18804913000000.0,99.24849,,,4.869,2147.260009765625
2016,9,16,110.06700893427,,18804913000000.0,99.24849,,,4.869,2139.159912109375
2016,9,17,110.06700893427,,18804913000000.0,99.24849,,,4.869,
2016,9,18,110.06700893427,,18804913000000.0,99.24849,,,4.869,
2016,9,19,110.06700893427,,18804913000000.0,99.24849,,,4.869,2139.1201171875
2016,9,20,110.06700893427,,18804913000000.0,99.24849,,,4.869,2139.760009765625
2016,9,21,110.06700893427,,18804913000000.0,99.24849,,,4.869,2163.1201171875
2016,9,22,110.06700893427,,18804913000000.0,99.24849,,,4.869,2177.179931640625
2016,9,23,110.06700893427,,18804913000000.0,99.24849,51.4,,4.869,2164.68994140625
2016,9,24,110.06700893427,,18804913000000.0,99.24849,,,4.869,
2016,9,25,110.06700893427,,18804913000000.0,99.24849,,,4.869,
2016,9,26,110.06700893427,,18804913000000.0,99.24849,,,4.869,2146.10009765625
2016,9,27,110.06700893427,,18804913000000.0,99.24849,,51.9,4.869,2159.929931640625
2016,9,28,110.06700893427,,18804913000000.0,99.24849,,,4.869,2171.3701171875
2016,9,29,110.06700893427,,18804913000000.0,99.24849,,,4.869,2151.1298828125
2016,9,30,110.06700893427,,18804913000000.0,99.24849,,,4.869,2168.27001953125
2016,10,1,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,2,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,3,110.06700893427,,18804913000000.0,99.37511,51.5,,4.869,2161.199951171875
2016,10,4,110.06700893427,,18804913000000.0,99.37511,,,4.869,2150.489990234375
2016,10,5,110.06700893427,,18804913000000.0,99.37511,,52.3,4.869,2159.72998046875
2016,10,6,110.06700893427,,18804913000000.0,99.37511,,,4.869,2160.77001953125
2016,10,7,110.06700893427,,18804913000000.0,99.37511,,,4.869,2153.739990234375
2016,10,8,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,9,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,10,110.06700893427,,18804913000000.0,99.37511,,,4.869,2163.659912109375
2016,10,11,110.06700893427,,18804913000000.0,99.37511,,,4.869,2136.72998046875
2016,10,12,110.06700893427,,18804913000000.0,99.37511,,,4.869,2139.179931640625
2016,10,13,110.06700893427,,18804913000000.0,99.37511,,,4.869,2132.550048828125
2016,10,14,110.06700893427,,18804913000000.0,99.37511,,,4.869,2132.97998046875
2016,10,15,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,16,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,17,110.06700893427,,18804913000000.0,99.37511,,,4.869,2126.5
2016,10,18,110.06700893427,,18804913000000.0,99.37511,,,4.869,2139.60009765625
2016,10,19,110.06700893427,,18804913000000.0,99.37511,,,4.869,2144.2900390625
2016,10,20,110.06700893427,,18804913000000.0,99.37511,,,4.869,2141.340087890625
2016,10,21,110.06700893427,,18804913000000.0,99.37511,,,4.869,2141.159912109375
2016,10,22,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,23,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,24,110.06700893427,,18804913000000.0,99.37511,53.2,,4.869,2151.330078125
2016,10,25,110.06700893427,,18804913000000.0,99.37511,,,4.869,2143.159912109375
2016,10,26,110.06700893427,,18804913000000.0,99.37511,,54.8,4.869,2139.429931640625
2016,10,27,110.06700893427,,18804913000000.0,99.37511,,,4.869,2133.0400390625
2016,10,28,110.06700893427,,18804913000000.0,99.37511,,,4.869,2126.409912109375
2016,10,29,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,30,110.06700893427,,18804913000000.0,99.37511,,,4.869,
2016,10,31,110.06700893427,,18804913000000.0,99.37511,,,4.869,2126.14990234375
2016,11,1,110.06700893427,,18804913000000.0,99.5241,53.4,,4.869,2111.719970703125
2016,11,2,110.06700893427,,18804913000000.0,99.5241,,,4.869,2097.93994140625
2016,11,3,110.06700893427,,18804913000000.0,99.5241,,54.8,4.869,2088.659912109375
2016,11,4,110.06700893427,,18804913000000.0,99.5241,,,4.869,2085.179931640625
2016,11,5,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,6,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,7,110.06700893427,,18804913000000.0,99.5241,,,4.869,2131.52001953125
2016,11,8,110.06700893427,,18804913000000.0,99.5241,,,4.869,2139.56005859375
2016,11,9,110.06700893427,,18804913000000.0,99.5241,,,4.869,2163.260009765625
2016,11,10,110.06700893427,,18804913000000.0,99.5241,,,4.869,2167.47998046875
2016,11,11,110.06700893427,,18804913000000.0,99.5241,,,4.869,2164.449951171875
2016,11,12,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,13,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,14,110.06700893427,,18804913000000.0,99.5241,,,4.869,2164.199951171875
2016,11,15,110.06700893427,,18804913000000.0,99.5241,,,4.869,2180.389892578125
2016,11,16,110.06700893427,,18804913000000.0,99.5241,,,4.869,2176.93994140625
2016,11,17,110.06700893427,,18804913000000.0,99.5241,,,4.869,2187.1201171875
2016,11,18,110.06700893427,,18804913000000.0,99.5241,,,4.869,2181.89990234375
2016,11,19,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,20,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,21,110.06700893427,,18804913000000.0,99.5241,,,4.869,2198.179931640625
2016,11,22,110.06700893427,,18804913000000.0,99.5241,,,4.869,2202.93994140625
2016,11,23,110.06700893427,,18804913000000.0,99.5241,53.9,,4.869,2204.719970703125
2016,11,24,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,25,110.06700893427,,18804913000000.0,99.5241,,54.7,4.869,2213.35009765625
2016,11,26,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,27,110.06700893427,,18804913000000.0,99.5241,,,4.869,
2016,11,28,110.06700893427,,18804913000000.0,99.5241,,,4.869,2201.719970703125
2016,11,29,110.06700893427,,18804913000000.0,99.5241,,,4.869,2204.659912109375
2016,11,30,110.06700893427,,18804913000000.0,99.5241,,,4.869,2198.81005859375
2016,12,1,110.06700893427,,18804913000000.0,99.67526,54.1,,4.869,2191.080078125
2016,12,2,110.06700893427,,18804913000000.0,99.67526,,,4.869,2191.949951171875
2016,12,3,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,4,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,5,110.06700893427,,18804913000000.0,99.67526,,54.6,4.869,2204.7099609375
2016,12,6,110.06700893427,,18804913000000.0,99.67526,,,4.869,2212.22998046875
2016,12,7,110.06700893427,,18804913000000.0,99.67526,,,4.869,2241.35009765625
2016,12,8,110.06700893427,,18804913000000.0,99.67526,,,4.869,2246.18994140625
2016,12,9,110.06700893427,,18804913000000.0,99.67526,,,4.869,2259.530029296875
2016,12,10,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,11,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,12,110.06700893427,,18804913000000.0,99.67526,,,4.869,2256.9599609375
2016,12,13,110.06700893427,,18804913000000.0,99.67526,,,4.869,2271.719970703125
2016,12,14,110.06700893427,,18804913000000.0,99.67526,,,4.869,2253.280029296875
2016,12,15,110.06700893427,,18804913000000.0,99.67526,54.2,,4.869,2262.030029296875
2016,12,16,110.06700893427,,18804913000000.0,99.67526,,,4.869,2258.070068359375
2016,12,17,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,18,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,19,110.06700893427,,18804913000000.0,99.67526,,53.4,4.869,2262.530029296875
2016,12,20,110.06700893427,,18804913000000.0,99.67526,,,4.869,2270.760009765625
2016,12,21,110.06700893427,,18804913000000.0,99.67526,,,4.869,2265.179931640625
2016,12,22,110.06700893427,,18804913000000.0,99.67526,,,4.869,2260.9599609375
2016,12,23,110.06700893427,,18804913000000.0,99.67526,,,4.869,2263.7900390625
2016,12,24,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,25,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,26,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2016,12,27,110.06700893427,,18804913000000.0,99.67526,,,4.869,2268.8798828125
2016,12,28,110.06700893427,,18804913000000.0,99.67526,,,4.869,2249.919921875
2016,12,29,110.06700893427,,18804913000000.0,99.67526,,,4.869,2249.260009765625
2016,12,30,110.06700893427,,18804913000000.0,99.67526,,,4.869,2238.830078125
2016,12,31,110.06700893427,,18804913000000.0,99.67526,,,4.869,
2017,1,1,112.411557302308,,19612102000000.0,99.79755,,,4.355,
2017,1,2,112.411557302308,,19612102000000.0,99.79755,,,4.355,
2017,1,3,112.411557302308,,19612102000000.0,99.79755,54.3,,4.355,2257.830078125
2017,1,4,112.411557302308,,19612102000000.0,99.79755,,,4.355,2270.75
